Id,District
541090032002035,3
541090032002036,3
541090032002037,3
541090032002038,3
541090032002039,3
541090032002040,3
541090032002041,3
541090032002042,3
541090032002043,3
541090032002044,3
541090032002056,3
541090032002057,3
541090032002058,3
541090032002059,3
541090032002060,3
541090032002063,3
541090032002064,3
541090032002065,3
541090032002066,3
541090032002067,3
541090032002068,3
541090032002069,3
541090032002081,3
541090032002082,3
541090032002083,3
541090032002084,3
541090032002085,3
541090032002086,3
541090032002087,3
541090032002088,3
541090032002089,3
541090032002090,3
541090032002091,3
541090032002092,3
541090032002093,3
541090032002094,3
541090032002095,3
541090032002096,3
541090032002097,3
541090032002098,3
541090032002099,3
541090032002100,3
541090032002108,3
541090032002109,3
541090032002110,3
541090032002111,3
541090032002112,3
541090032002113,3
541090032002114,3
541090032002115,3
541090032002116,3
541090032002117,3
541090032002118,3
541090032002119,3
541090032002120,3
541090032002121,3
541090032002122,3
541090032002123,3
541090032002124,3
541090032002125,3
541090032002126,3
541090032002127,3
541090032002128,3
541090032002129,3
541090032002130,3
541090032002131,3
541090032002132,3
541090032002135,3
541090032002136,3
541090032002137,3
541090032002138,3
541090032002139,3
541090032002140,3
541090032002142,3
541090032002143,3
541090032002144,3
541090032002145,3
541090032002146,3
541090032002151,3
541090032004058,3
541090032005037,3
541090032005044,3
541090032005045,3
541090032005046,3
541090032005055,3
541090032005056,3
541090032005057,3
541090032005058,3
541090032005059,3
541090032005060,3
541090032005061,3
541090032005062,3
541090032005068,3
541090032005069,3
541090032005070,3
541090032005072,3
541090032005073,3
541090032005074,3
541090032005075,3
541090032005076,3
541090032005077,3
541090032005078,3
541090032005079,3
541090032005080,3
541090032005081,3
541090032005082,3
541090032005083,3
541090032004018,3
541090032004019,3
541090032004020,3
541090032004021,3
541090032004022,3
541090032004023,3
541090032004024,3
541090032004025,3
541090032004026,3
541090032004033,3
541090032004034,3
541090032004035,3
541090032004036,3
541090032004037,3
541090032004075,3
541090032004076,3
541090032004077,3
541090032004078,3
541090032004079,3
541090032004080,3
541090032004081,3
541090032004082,3
541090032004083,3
541090032004084,3
541090032004085,3
541090032004086,3
541090032004087,3
541090032004088,3
541090032004089,3
541090032004090,3
541090032004091,3
541090032004092,3
541090032004093,3
541090032004094,3
541090032005000,3
541090032005001,3
541090032005002,3
541090032005003,3
541090032005004,3
541090032005005,3
541090032005006,3
541090032005007,3
541090032005008,3
541090032005009,3
541090032005011,3
541090032005012,3
541090032005014,3
541090032005015,3
541090032005016,3
541090032005017,3
541090032005018,3
541090032005036,3
541090032005048,3
541090032005051,3
541090032002101,3
541090032002102,3
541090032002103,3
541090032002104,3
541090032002105,3
541090032002106,3
541090032002107,3
541090032002158,3
541090032004027,3
541090032004028,3
541090032004029,3
541090032004030,3
541090032004031,3
541090032004032,3
541090032004038,3
541090032004039,3
541090032004040,3
541090032004041,3
541090032004042,3
541090032004043,3
541090032004044,3
541090032004045,3
541090032004046,3
541090032004047,3
541090032004048,3
541090032004049,3
541090032004050,3
541090032004051,3
541090032004057,3
541090032004095,3
541090032004099,3
541090032004111,3
541090032005010,3
541090032005013,3
541090032005019,3
541090032005020,3
541090032005021,3
541090032005022,3
541090032005023,3
541090032005024,3
541090032005025,3
541090032005026,3
541090032005027,3
541090032005028,3
541090032005029,3
541090032005030,3
541090032005031,3
541090032005032,3
541090032005033,3
541090032005034,3
541090032005035,3
541090032005038,3
541090032005039,3
541090032005040,3
541090032005041,3
541090032005042,3
541090032005043,3
540019656002000,1
540019656002001,1
540019656002002,1
540019656002005,1
540019656002006,1
540019656002007,1
540019656002017,1
540019657001061,1
540019657001062,1
540019657001063,1
540019657001064,1
540019657001065,1
540019657001066,1
540019657001073,1
540019657001075,1
540019657001076,1
540019657001077,1
540019657001079,1
540019657001080,1
540019657001081,1
540019657001082,1
540019657001083,1
540019657001084,1
540019657001085,1
540019657001087,1
540019657001095,1
540019657001096,1
540019657001097,1
540019657001098,1
540019657001107,1
540019657001108,1
540019657001109,1
540019657001110,1
540019657001111,1
540019657001113,1
540019657001127,1
540019657001128,1
540019657001129,1
540019657001130,1
540019657001131,1
540019657001134,1
540019657001135,1
540019657001136,1
540019657001137,1
540019657001086,1
540019657001088,1
540019657001089,1
540019657001090,1
540019657001091,1
540019657001092,1
540019657001093,1
540019657001094,1
540019657001099,1
540019657001100,1
540019657001101,1
540019657001102,1
540019657001103,1
540019657001104,1
540019657001105,1
540019657001106,1
540019657001112,1
540019657001114,1
540019657001115,1
540019657001116,1
540019657001117,1
540019657001118,1
540019657002081,1
540019657002082,1
540019657002083,1
540019657002084,1
540019657002085,1
540019657002086,1
540019657002087,1
540019657002088,1
540019657002089,1
540019657002090,1
540019657002091,1
540019657002097,1
540019657002098,1
540019657002099,1
540019657002100,1
540019657002102,1
540019657002103,1
540019657002105,1
540019657002106,1
540019657002107,1
540019657002108,1
540019657002109,1
540019657002110,1
540019657002113,1
540019657002114,1
540019657002115,1
540019657002116,1
540019657002117,1
540019657002121,1
540019657002122,1
540019657002123,1
540019657002124,1
540019657002125,1
540019657002126,1
540019657002127,1
540019657002128,1
540019657002129,1
540019657002130,1
540019657002131,1
540019657002132,1
540019657002133,1
540019657002135,1
540019657002136,1
540019657002137,1
540019657002138,1
540019657002139,1
540019657002150,1
540019657004000,1
540019657004001,1
540019657004002,1
540019657004003,1
540019657004004,1
540019657004005,1
540019657004006,1
540019657004007,1
540019657004008,1
540019657004009,1
540019657004010,1
540019657004011,1
540019657004012,1
540019657004013,1
540019657004014,1
540019657004015,1
540019657004016,1
540019657004017,1
540019657004021,1
540019657001000,1
540019657001001,1
540019657001002,1
540019657001003,1
540019657001004,1
540019657001005,1
540019657001006,1
540019657001007,1
540019657001008,1
540019657001009,1
540019657001010,1
540019657001011,1
540019657001012,1
540019657001013,1
540019657001014,1
540019657001015,1
540019657001016,1
540019657001017,1
540019657001018,1
540019657001019,1
540019657001020,1
540019657001021,1
540019657001022,1
540019657001023,1
540019657001024,1
540019657001025,1
540019657001026,1
540019657001027,1
540019657001028,1
540019657001029,1
540019657001030,1
540019657001031,1
540019657001032,1
540019657001033,1
540019657001034,1
540019657001035,1
540019657001036,1
540019657001037,1
540019657001038,1
540019657001039,1
540019657001040,1
540019657001041,1
540019657001042,1
540019657001043,1
540019657001044,1
540019657001045,1
540019657001046,1
540019657001047,1
540019657001048,1
540019657001049,1
540019657001050,1
540019657001051,1
540019657001052,1
540019657001053,1
540019657001054,1
540019657001055,1
540019657001056,1
540019657001057,1
540019657001058,1
540019657001059,1
540019657001060,1
540019657001067,1
540019657001068,1
540019657001069,1
540019657001070,1
540019657001071,1
540019657001072,1
540019657001074,1
540019657001078,1
540019657001138,1
540019657001139,1
540019657001140,1
540019657002145,1
540019657002146,1
540019657002000,1
540019657002001,1
540019657002002,1
540019657002003,1
540019657002004,1
540019657002005,1
540019657002006,1
540019657002007,1
540019657002008,1
540019657002009,1
540019657002010,1
540019657002011,1
540019657002012,1
540019657002013,1
540019657002014,1
540019657002015,1
540019657002016,1
540019657002017,1
540019657002018,1
540019657002019,1
540019657002020,1
540019657002021,1
540019657002022,1
540019657002023,1
540019657002024,1
540019657002025,1
540019657002026,1
540019657002027,1
540019657002028,1
540019657002029,1
540019657002030,1
540019657002031,1
540019657002032,1
540019657002033,1
540019657002034,1
540019657002035,1
540019657002036,1
540019657002037,1
540019657002038,1
540019657002039,1
540019657002040,1
540019657002041,1
540019657002042,1
540019657002043,1
540019657002044,1
540019657002045,1
540019657002046,1
540019657002047,1
540019657002048,1
540019657002049,1
540019657002050,1
540019657002051,1
540019657002052,1
540019657002053,1
540019657002054,1
540019657002055,1
540019657002056,1
540019657002057,1
540019657002058,1
540019657002059,1
540019657002060,1
540019657002061,1
540019657002062,1
540019657002063,1
540019657002064,1
540019657002065,1
540019657002066,1
540019657002067,1
540019657002068,1
540019657002069,1
540019657002070,1
540019657002071,1
540019657002072,1
540019657002073,1
540019657002074,1
540019657002075,1
540019657002076,1
540019657002077,1
540019657002078,1
540019657002079,1
540019657002080,1
540019657002092,1
540019657002093,1
540019657002094,1
540019657002095,1
540019657002096,1
540019657002111,1
540019657002112,1
540019657002134,1
540019657002143,1
540019657002144,1
540019657002147,1
540019657002148,1
540019657002149,1
540019657002151,1
540019657002152,1
540019656001056,1
540019656001057,1
540019656001064,1
540019656004000,1
540019656004001,1
540019656004002,1
540019656004003,1
540019656004004,1
540019656004005,1
540019656004006,1
540019656004007,1
540019656004008,1
540019656004009,1
540019656004010,1
540019656004011,1
540019656004012,1
540019656004013,1
540019656004014,1
540019656004015,1
540019656004016,1
540019656004017,1
540019656004018,1
540019656004019,1
540019656004020,1
540019656004021,1
540019656004022,1
540019656004023,1
540019656004024,1
540019656004025,1
540019656004026,1
540019656004027,1
540019656004028,1
540019656004029,1
540019656004030,1
540019656004031,1
540019656004032,1
540019656004033,1
540019656004034,1
540019656004035,1
540019656004036,1
540019656004037,1
540019656004038,1
540019656004039,1
540019656004040,1
540019656004041,1
540019656004042,1
540019656004043,1
540019656004044,1
540019656004045,1
540019656004046,1
540019656004047,1
540019656004048,1
540019656004049,1
540019656004050,1
540019656004052,1
540019656004054,1
540019656004057,1
540019656004059,1
540019657001132,1
540019657001133,1
540019657001143,1
540019657001144,1
540019657001145,1
540019655003008,1
540019655003009,1
540019655003010,1
540019655003013,1
540019655003019,1
540019655003027,1
540019655003028,1
540019655003029,1
540019655003030,1
540019655003031,1
540019655003032,1
540019655003033,1
540019655003034,1
540019655003035,1
540019655003036,1
540019655003037,1
540019655003038,1
540019655003039,1
540019655003040,1
540019655003041,1
540019655003094,1
540019655003098,1
540019655003099,1
540019655003100,1
540019655003102,1
540019655003103,1
540019655003104,1
540019655003105,1
540019655003106,1
540019655003107,1
540019655003108,1
540019655003109,1
540019655003110,1
540019655003111,1
540019655003112,1
540019655003113,1
540019655003114,1
540019655003115,1
540019655003116,1
540019655003117,1
540019655003118,1
540019655003119,1
540019655003120,1
540019655003121,1
540019655003122,1
540019655003123,1
540019655003124,1
540019655003125,1
540019655003126,1
540019655003127,1
540019655003128,1
540019655003129,1
540019655003130,1
540019655003131,1
540019655003132,1
540019655003133,1
540019655003134,1
540019655003135,1
540019655003136,1
540019655003137,1
540019655003138,1
540019655003139,1
540019655003140,1
540019655003141,1
540019655003142,1
540019655003143,1
540019655003144,1
540019655003145,1
540019655003146,1
540019655003147,1
540019655003148,1
540019655003149,1
540019655003150,1
540019655003151,1
540019655003152,1
540019655003153,1
540019655003154,1
540019655003155,1
540019655003156,1
540019655003157,1
540019655003158,1
540019655003159,1
540019655003160,1
540019655003161,1
540019655003162,1
540019655003163,1
540019655003164,1
540019655003165,1
540019655003166,1
540019655003167,1
540019655003168,1
540019655003169,1
540019655003170,1
540019655003171,1
540019655003172,1
540019655003173,1
540019655003174,1
540019655003175,1
540019655003176,1
540019655003177,1
540019655003178,1
540019655003179,1
540019655003180,1
540019655003181,1
540019655003182,1
540019655003183,1
540019655003184,1
540019655003185,1
540019655003186,1
540019655003187,1
540019657004079,1
540019655002181,1
540019655002182,1
540019655002183,1
540019655002184,1
540019655003000,1
540019655003001,1
540019655003002,1
540019655003003,1
540019655003004,1
540019655003005,1
540019655003006,1
540019655003007,1
540019655003011,1
540019655003012,1
540019655003014,1
540019655003015,1
540019655003016,1
540019655003017,1
540019655003018,1
540019655003020,1
540019655003021,1
540019655003022,1
540019655003023,1
540019655003024,1
540019655003025,1
540019655003026,1
540019655003095,1
540019655003096,1
540019655003097,1
540019655003188,1
540019655003189,1
540019655003190,1
540019655003191,1
540019656001000,1
540019656001001,1
540019656001002,1
540019656001003,1
540019656001004,1
540019656001005,1
540019656001006,1
540019656001007,1
540019656001008,1
540019656001009,1
540019656001010,1
540019656001011,1
540019656001012,1
540019656001013,1
540019656001014,1
540019656001015,1
540019656001016,1
540019656001017,1
540019656001018,1
540019656001019,1
540019656001020,1
540019656001021,1
540019656001022,1
540019656001023,1
540019656001024,1
540019656001025,1
540019656001026,1
540019656001027,1
540019656001028,1
540019656001029,1
540019656001030,1
540019656001031,1
540019656001032,1
540019656001033,1
540019656001034,1
540019656001035,1
540019656001036,1
540019656001037,1
540019656001038,1
540019656001039,1
540019656001040,1
540019656001041,1
540019656001042,1
540019656001043,1
540019656001044,1
540019656001045,1
540019656001046,1
540019656001047,1
540019656001048,1
540019656001049,1
540019656001050,1
540019656001051,1
540019656001052,1
540019656001053,1
540019656001054,1
540019656001055,1
540019656001058,1
540019656001059,1
540019656001060,1
540019656001061,1
540019656001062,1
540019656001063,1
540019656001065,1
540019656001066,1
540019656001067,1
540019656001068,1
540019656001069,1
540019656001070,1
540019656001071,1
540019656001072,1
540019656001073,1
540019656001074,1
540019656001075,1
540019656001076,1
540019656001077,1
540019656001078,1
540019656001079,1
540019656001080,1
540019656001081,1
540019656001082,1
540019656003038,1
540019656004051,1
540019656004053,1
540019656004055,1
540019656004056,1
540019656004058,1
540019657004078,1
540019655002164,1
540019655002170,1
540019655002171,1
540019655002172,1
540019655002185,1
540019655002187,1
540019655002188,1
540019655003042,1
540019655003043,1
540019655003044,1
540019655003045,1
540019655003046,1
540019655003047,1
540019655003048,1
540019655003049,1
540019655003050,1
540019655003051,1
540019655003052,1
540019655003053,1
540019655003054,1
540019655003055,1
540019655003056,1
540019655003057,1
540019655003058,1
540019655003059,1
540019655003060,1
540019655003061,1
540019655003062,1
540019655003063,1
540019655003064,1
540019655003065,1
540019655003066,1
540019655003067,1
540019655003068,1
540019655003069,1
540019655003070,1
540019655003071,1
540019655003072,1
540019655003073,1
540019655003074,1
540019655003075,1
540019655003076,1
540019655003077,1
540019655003078,1
540019655003079,1
540019655003080,1
540019655003081,1
540019655003082,1
540019655003083,1
540019655003084,1
540019655003085,1
540019655003086,1
540019655003087,1
540019655003088,1
540019655003089,1
540019655003090,1
540019655003091,1
540019655003092,1
540019655003093,1
540019655003101,1
540019655001085,1
540019655001086,1
540019655001087,1
540019655001088,1
540019655001089,1
540019655001091,1
540019655002019,1
540019655002020,1
540019655002021,1
540019655002022,1
540019655002023,1
540019655002024,1
540019655002025,1
540019655002040,1
540019655002041,1
540019655002042,1
540019655002043,1
540019655002044,1
540019655002045,1
540019655002046,1
540019655002047,1
540019655002048,1
540019655002049,1
540019655002050,1
540019655002051,1
540019655002052,1
540019655002053,1
540019655002054,1
540019655002055,1
540019655002056,1
540019655002057,1
540019655002058,1
540019655002059,1
540019655002060,1
540019655002061,1
540019655002062,1
540019655002063,1
540019655002064,1
540019655002065,1
540019655002066,1
540019655002067,1
540019655002068,1
540019655002069,1
540019655002070,1
540019655002071,1
540019655002072,1
540019655002073,1
540019655002074,1
540019655002075,1
540019655002076,1
540019655002077,1
540019655002078,1
540019655002079,1
540019655002080,1
540019655002081,1
540019655002082,1
540019655002083,1
540019655002084,1
540019655002085,1
540019655002086,1
540019655002087,1
540019655002088,1
540019655002089,1
540019655002090,1
540019655002091,1
540019655002092,1
540019655002093,1
540019655002094,1
540019655002095,1
540019655002096,1
540019655002097,1
540019655002098,1
540019655002099,1
540019655002100,1
540019655002101,1
540019655002102,1
540019655002103,1
540019655002104,1
540019655002105,1
540019655002106,1
540019655002107,1
540019655002108,1
540019655002109,1
540019655002110,1
540019655002111,1
540019655002112,1
540019655002113,1
540019655002114,1
540019655002115,1
540019655002116,1
540019655002117,1
540019655002118,1
540019655002119,1
540019655002120,1
540019655002121,1
540019655002122,1
540019655002123,1
540019655002124,1
540019655002125,1
540019655002126,1
540019655002127,1
540019655002128,1
540019655002129,1
540019655002130,1
540019655002131,1
540019655002132,1
540019655002133,1
540019655002134,1
540019655002135,1
540019655002136,1
540019655002137,1
540019655002138,1
540019655002139,1
540019655002140,1
540019655002141,1
540019655002142,1
540019655002143,1
540019655002144,1
540019655002145,1
540019655002146,1
540019655002147,1
540019655002148,1
540019655002149,1
540019655002150,1
540019655002151,1
540019655002152,1
540019655002153,1
540019655002154,1
540019655002155,1
540019655002156,1
540019655002157,1
540019655002158,1
540019655002159,1
540019655002160,1
540019655002161,1
540019655002162,1
540019655002163,1
540019655002165,1
540019655002166,1
540019655002167,1
540019655002168,1
540019655002169,1
540019655002173,1
540019655002174,1
540019655002175,1
540019655002176,1
540019655002177,1
540019655002178,1
540019655002179,1
540019655002180,1
540019655002186,1
540019655002189,1
540019655001000,1
540019655001001,1
540019655001002,1
540019655001019,1
540019655001020,1
540019655001021,1
540019655001022,1
540019655001023,1
540019655001024,1
540019655001025,1
540019655001026,1
540019655001027,1
540019655001028,1
540019655001029,1
540019655001030,1
540019655001031,1
540019655001032,1
540019655001033,1
540019655001034,1
540019655001035,1
540019655001053,1
540019655001054,1
540019655001055,1
540019655001056,1
540019655001057,1
540019655001058,1
540019655001062,1
540019655001063,1
540019655001064,1
540019655001065,1
540019655001066,1
540019655001067,1
540019655001068,1
540019655001069,1
540019655001070,1
540019655001071,1
540019655001072,1
540019655001073,1
540019655001074,1
540019655001075,1
540019655001076,1
540019655001077,1
540019655001078,1
540019655001079,1
540019655001080,1
540019655001081,1
540019655001082,1
540019655001083,1
540019655001084,1
540019655001090,1
540019655001092,1
540019655001093,1
540019655001094,1
540019655001096,1
540019655001097,1
540019655001098,1
540019655001099,1
540019655001100,1
540019655001101,1
540019655001102,1
540019655001103,1
540019655001003,1
540019655001004,1
540019655001005,1
540019655001006,1
540019655001007,1
540019655001008,1
540019655001009,1
540019655001010,1
540019655001011,1
540019655001012,1
540019655001013,1
540019655001014,1
540019655001015,1
540019655001016,1
540019655001017,1
540019655001018,1
540019655001036,1
540019655001037,1
540019655001038,1
540019655001039,1
540019655001042,1
540019655001043,1
540019655001045,1
540019655001046,1
540019655001047,1
540019655001049,1
540019655001050,1
540019655001051,1
540019655001052,1
540019655001059,1
540019655001060,1
540019655001061,1
540019655002000,1
540019655002001,1
540019655002002,1
540019655002003,1
540019655002004,1
540019655001040,1
540019655001041,1
540019655001044,1
540019655001048,1
540019655001095,1
540019655002005,1
540019655002006,1
540019655002007,1
540019655002008,1
540019655002009,1
540019655002010,1
540019655002011,1
540019655002012,1
540019655002013,1
540019655002014,1
540019655002015,1
540019655002016,1
540019655002017,1
540019655002018,1
540019655002026,1
540019655002027,1
540019655002028,1
540019655002029,1
540019655002030,1
540019655002031,1
540019655002032,1
540019655002033,1
540019655002034,1
540019655002035,1
540019655002036,1
540019655002037,1
540019655002038,1
540019655002039,1
540019655002190,1
540039713003015,1
540039713003016,1
540039713003017,1
540039713003018,1
540039713003020,1
540039713003021,1
540039713003022,1
540039713003023,1
540039713003024,1
540039713003025,1
540039713003026,1
540039713003028,1
540039713003031,1
540039713003053,1
540039716001031,1
540039716001032,1
540039716002003,1
540039716002004,1
540039716002005,1
540039716002006,1
540039716002007,1
540039716002008,1
540039716002009,1
540039716002010,1
540039716002011,1
540039716002012,1
540039716002015,1
540039716002016,1
540039716002017,1
540039716002018,1
540039716002033,1
540039716002034,1
540039716002035,1
540039716002036,1
540039716002037,1
540039716003000,1
540039716003001,1
540039716003002,1
540039716002013,1
540039716002014,1
540039716002019,1
540039716002020,1
540039716002021,1
540039716002022,1
540039716002023,1
540039716002024,1
540039716002025,1
540039716002026,1
540039716002027,1
540039716002028,1
540039716002029,1
540039716002030,1
540039716002031,1
540039716002032,1
540039716002038,1
540039716002039,1
540039715002011,1
540039715002015,1
540039715002027,1
540039715002028,1
540039715002029,1
540039715002030,1
540039715002031,1
540039715002032,1
540039715002033,1
540039715002035,1
540039715002036,1
540039715002037,1
540039715002038,1
540039715003000,1
540039715003001,1
540039715003002,1
540039715003003,1
540039715003004,1
540039715003005,1
540039715003006,1
540039715003007,1
540039715003008,1
540039715003009,1
540039715003010,1
540039715003011,1
540039715003012,1
540039715003013,1
540039715003014,1
540039715003015,1
540039715003016,1
540039715003017,1
540039715003018,1
540039715003019,1
540039715003021,1
540039715003022,1
540039715003023,1
540039715003024,1
540039715003025,1
540039715003026,1
540039715003033,1
540039720001002,1
540039713003013,1
540039713003032,1
540039713003033,1
540039713003035,1
540039713003036,1
540039713003037,1
540039713003043,1
540039713003048,1
540039713003049,1
540039713004049,1
540039713004052,1
540039713004053,1
540039713004057,1
540039713004058,1
540039713004059,1
540039713004060,1
540039716001000,1
540039716001001,1
540039716001002,1
540039716001003,1
540039716001010,1
540039716001015,1
540039716001016,1
540039713003044,1
540039713003045,1
540039713003046,1
540039713003047,1
540039713003054,1
540039714002000,1
540039714002001,1
540039714002002,1
540039714002003,1
540039714002004,1
540039714002005,1
540039714002006,1
540039714002007,1
540039714002008,1
540039714002009,1
540039714002010,1
540039714002011,1
540039714002012,1
540039714002013,1
540039714002014,1
540039714002015,1
540039714002016,1
540039714002017,1
540039714002018,1
540039714002019,1
540039714002021,1
540039714002026,1
540039714002027,1
540039714002028,1
540039714002029,1
540039714005000,1
540039714005001,1
540039714005002,1
540039714005003,1
540039714005004,1
540039714005005,1
540039714005006,1
540039714005007,1
540039714005008,1
540039714005011,1
540039714005012,1
540039714005013,1
540039714005014,1
540039714005031,1
540039714005028,1
540039715001006,1
540039715001007,1
540039715001008,1
540039715001015,1
540039715001016,1
540039715001017,1
540039715001018,1
540039715001019,1
540039715001020,1
540039715001021,1
540039715001022,1
540039715001023,1
540039715001024,1
540039715001025,1
540039715001026,1
540039715001027,1
540039715001028,1
540039715001029,1
540039715001030,1
540039715001031,1
540039715001032,1
540039715001033,1
540039715001034,1
540039715001035,1
540039715001036,1
540039715001037,1
540039715001038,1
540039715001039,1
540039715001040,1
540039715001041,1
540039715001042,1
540039715001043,1
540039715001044,1
540039715001045,1
540039715001046,1
540039715001047,1
540039715001048,1
540039715001049,1
540039715001050,1
540039715001051,1
540039715001052,1
540039715001053,1
540039715001054,1
540039715001055,1
540039715001056,1
540039715001057,1
540039715001058,1
540039715001059,1
540039715001060,1
540039715002000,1
540039715002001,1
540039715002002,1
540039715002003,1
540039715002004,1
540039715002005,1
540039715002006,1
540039715002007,1
540039715002008,1
540039715002009,1
540039715002010,1
540039715002012,1
540039715002013,1
540039715002014,1
540039715002016,1
540039715002017,1
540039715002018,1
540039715002021,1
540039715002023,1
540039715002024,1
540039715002039,1
540039711023023,1
540039711023025,1
540039713002007,1
540039713002008,1
540039713002009,1
540039713002013,1
540039713002014,1
540039713002015,1
540039713002016,1
540039713002017,1
540039713003000,1
540039713003007,1
540039713003008,1
540039713003009,1
540039713003038,1
540039713003039,1
540039713003040,1
540039713003041,1
540039713003042,1
540039713003055,1
540039713003056,1
540039713004002,1
540039713004003,1
540039713004004,1
540039713004005,1
540039713004006,1
540039713004007,1
540039713004008,1
540039713004009,1
540039713004010,1
540039713004011,1
540039713004012,1
540039713004013,1
540039713004014,1
540039713004015,1
540039713004016,1
540039713004017,1
540039713004018,1
540039713004019,1
540039713004021,1
540039713004022,1
540039713004023,1
540039713004026,1
540039713004027,1
540039713004028,1
540039713004029,1
540039713004030,1
540039713004031,1
540039713004032,1
540039713004033,1
540039713004034,1
540039713004035,1
540039713004036,1
540039713004037,1
540039713004038,1
540039713004039,1
540039713004040,1
540039713004041,1
540039713004042,1
540039713004043,1
540039713004044,1
540039713004045,1
540039713004046,1
540039713004047,1
540039713004048,1
540039713004050,1
540039713004051,1
540039713004054,1
540039713004055,1
540039713004056,1
540039713004061,1
540039713004062,1
540039713004063,1
540039713004064,1
540039713004065,1
540039713004066,1
540039713004067,1
540039713004068,1
540039713004069,1
540039713004070,1
540039711021000,1
540039711021001,1
540039711021002,1
540039711021003,1
540039711021004,1
540039711021005,1
540039711021006,1
540039711021007,1
540039711021008,1
540039711021009,1
540039711021010,1
540039711021011,1
540039711021012,1
540039711021013,1
540039711021014,1
540039711021015,1
540039711021016,1
540039711021017,1
540039711021018,1
540039711021019,1
540039711021021,1
540039711021032,1
540039711021037,1
540039711021038,1
540039711021039,1
540039711021043,1
540039711022000,1
540039711022001,1
540039711022002,1
540039711022003,1
540039711022004,1
540039711022005,1
540039711022006,1
540039711022007,1
540039711022008,1
540039711022009,1
540039711022010,1
540039711022011,1
540039711022037,1
540039711022053,1
540039711022054,1
540039711022055,1
540039711022057,1
540039711022058,1
540039711022059,1
540039711022060,1
540039711011000,1
540039711011001,1
540039711011002,1
540039711011003,1
540039711011004,1
540039711011005,1
540039711011006,1
540039711011007,1
540039711011008,1
540039711011009,1
540039711011010,1
540039711011011,1
540039711011012,1
540039711011013,1
540039711011014,1
540039711011015,1
540039711011016,1
540039711011017,1
540039711011031,1
540039711011032,1
540039711011033,1
540039711011034,1
540039711011035,1
540039711011036,1
540039711011037,1
540039711011042,1
540039711011043,1
540039711011044,1
540039711011045,1
540039711011046,1
540039711011047,1
540039711011048,1
540039711011049,1
540039711021020,1
540039711021022,1
540039711021023,1
540039711021024,1
540039711021025,1
540039711021026,1
540039711021027,1
540039711021028,1
540039711021029,1
540039711021030,1
540039711021031,1
540039711021033,1
540039711021034,1
540039711021035,1
540039711021036,1
540039711021040,1
540039711021041,1
540039711021042,1
540039711021044,1
540039711023000,1
540039711023001,1
540039711023002,1
540039711023003,1
540039711023004,1
540039711023005,1
540039711023006,1
540039711023007,1
540039711023008,1
540039711023009,1
540039711023010,1
540039711023011,1
540039711023012,1
540039711023013,1
540039711023014,1
540039711023015,1
540039711023016,1
540039711023017,1
540039711023018,1
540039711023019,1
540039711023020,1
540039711023021,1
540039711023022,1
540039711023024,1
540039711024000,1
540039711024001,1
540039711024002,1
540039711024003,1
540039711024004,1
540039711024005,1
540039711024006,1
540039711024007,1
540039711024008,1
540039711024009,1
540039711024010,1
540039711024011,1
540039711024012,1
540039711024013,1
540039711024014,1
540039711024015,1
540039711024016,1
540039711024017,1
540039711024018,1
540039711024019,1
540039711024020,1
540039711024021,1
540039711024022,1
540039711024023,1
540039711024024,1
540039711025000,1
540039711025001,1
540039711025002,1
540039711025003,1
540039711025004,1
540039711025005,1
540039711025006,1
540039711025007,1
540039711025008,1
540039711025009,1
540039711025010,1
540039711025011,1
540039711025012,1
540039711025013,1
540039711025014,1
540039711025015,1
540039711025016,1
540039711025017,1
540039711025018,1
540039711025019,1
540039711025020,1
540039711025021,1
540039711025022,1
540039711025023,1
540039711025024,1
540039713004000,1
540039713004001,1
540039713004024,1
540039713004025,1
540039712015016,1
540039712015017,1
540039712015018,1
540039712015023,1
540039712015024,1
540039712015025,1
540039716003009,1
540039716003010,1
540039717004000,1
540039717004004,1
540039717004006,1
540039719002000,1
540039719002001,1
540039719002002,1
540039719002003,1
540039719002004,1
540039719002005,1
540039719002006,1
540039719002007,1
540039719002008,1
540039719002009,1
540039719002010,1
540039719002011,1
540039719002012,1
540039719002014,1
540039719002015,1
540039719002016,1
540039719002017,1
540039719002018,1
540039719002019,1
540039719002020,1
540039719002021,1
540039719002023,1
540039719002024,1
540039719002025,1
540039719002026,1
540039719002027,1
540039719002028,1
540039719002029,1
540039719002030,1
540039719002031,1
540039719002032,1
540039719002033,1
540039719002034,1
540039719002035,1
540039719002036,1
540039719002037,1
540039719002038,1
540039719002039,1
540039719002040,1
540039719002041,1
540039719002042,1
540039719002043,1
540039719002044,1
540039719002045,1
540039719002047,1
540039719002048,1
540039719002049,1
540039719002050,1
540039719002051,1
540039719002052,1
540039719003000,1
540039719003001,1
540039719003002,1
540039719005019,1
540039719005021,1
540039719005022,1
540039719005023,1
540039719005024,1
540039719005025,1
540039719005026,1
540039719005027,1
540039719005028,1
540039719005031,1
540039719005032,1
540039719005033,1
540039719005034,1
540039719005036,1
540039711011018,1
540039711011019,1
540039711011020,1
540039711011021,1
540039711011022,1
540039711011023,1
540039711011024,1
540039711011025,1
540039711011026,1
540039711011027,1
540039711011028,1
540039711011029,1
540039711011030,1
540039711011038,1
540039711011039,1
540039711011040,1
540039711011041,1
540039711011050,1
540039711011051,1
540039711011052,1
540039711011053,1
540039711011054,1
